product_id,quantity,wholesale_cost,sale_price,supplier_id
LCX0GGINRB1O,305,12.08,19.97,GLQAEOQF
ZKXLU9DYR8KV,4141,407.45,612.8,FHCSVNQP
K0OEFG6MNOAM,7758,394.09,486.7,MDZQSKXO
S027DQDTNVS4,5165,414.2,533.9,BMJSHBNA
Z01KMQGIHMMD,3618,364.07,589.07,IOTCUKCW
FQ3T15DNGJKX,4755,447.22,529.51,SPSRJXRS
TIS83ZL3PE6O,2312,124.17,233.81,BHZVNRON
W6JH4SWTEZ41,7592,415.55,543.12,JBBAJMPC
R9YMSPDYSZ2H,3494,356.4,537.09,GLQAEOQF
I5BTUKKNSD6K,6573,404.76,658.54,YTVNVDEV
T6WFGHTBWCRF,7196,369.22,700.41,QNMUTIKH
DYYYW2EV94CZ,1984,135.08,250.03,DKAIAEQE
W0PL66W4X205,5733,390.12,723.67,UAXXAWZE
XLIDVJQIZ4MQ,4821,415.55,784.56,PIYDYPTC
U5RLUAIL6P3E,7220,377.0,419.6,IOTLFICR
TJX1J93UNHP2,6762,346.27,442.19,OBVMYZLI
48TL41GG49V5,2511,126.65,185.8,BHZVNRON
DR8T70EEWZFW,3314,365.35,634.98,GCKGKIWD
8HZEASFRYE1L,5335,353.85,520.51,AIRHKZKV
8NTSJWOFFT19,6437,419.63,580.77,ANNRTCUF
J6SKVMQ41BM6,5193,394.09,746.41,SPSRJXRS
VN5T1UMRLIJ2,2492,133.37,174.85,MDZQSKXO
3E47KULTIO4E,3842,407.45,537.02,PIYDYPTC
NPSSI5KJ3RFW,1400,143.72,182.67,LLNHNSKA
3YYWRPL09YID,7152,398.08,455.4,VEQQYGWH
6232CNX8FWNR,7010,406.1,562.85,IOTCUKCW
EOG5RE3V03EW,2888,134.22,148.85,GTQPDUYW
A3TNXHWT06ZI,6144,425.09,600.23,QLXEQSTG
0KP4QIPEL7AV,1483,129.16,171.52,XKOHBPZZ
OTSPXKRF5RCX,861,36.21,51.38,MAPFZZBL
LCXA6CBVM6K5,5068,410.14,733.33,MJDXCJML
38MD1VG7UZ3Z,1886,116.04,134.72,IOTLFICR
5ZHUT2LVFGTS,6373,382.22,513.7,QYAHHFGX
KRWMFSSRZY9C,4538,399.41,652.64,PWYISQQQ
YQ8Y8RYUFXSE,3016,384.85,508.0,YICZBGZA
9RVM9DM0S11L,7391,400.75,751.41,YIQLDJPL
UX9O2Z7M0SSS,2713,112.85,201.78,PWSIGSHS
ASVW62QA5A35,7366,418.27,490.21,PIYDYPTC
GG1E15WUQXI6,2520,114.44,202.1,JFPKCFFP
63HFYVYVS7Z5,5606,347.53,576.9,IOTLFICR
8FHJF9PYFHNL,2669,101.97,145.51,AVSSCHIT
8K3E5TJ0BU0S,156,10.24,11.61,MAPFZZBL
E1WD95FM8NUG,6655,445.82,596.06,DKAIAEQE
F8Z3W6QFGSQ9,2136,134.22,161.33,XZAGPOCG
JLD7S22YRXJC,932,30.0,54.15,LDHDYTKW
Y1AG4HW63VAP,7377,358.94,619.53,AVSSCHIT
CJJ4JRH6RH64,4332,415.55,489.1,MDZQSKXO
QNYGOA3UWPEW,3604,383.54,650.1,PCKHXFGY
Y1EO68LXC1BU,5162,380.92,435.77,RLZQMNWJ
7DKQJXP58RU6,938,40.79,70.12,VEQQYGWH
VGQD1V9PL7G7,2407,121.7,181.21,QRQOEZEA
U89ZLL02AFEL,4262,392.76,715.22,LDHDYTKW
VC5ALAWSXA0U,7472,448.62,710.17,YICZBGZA
30GSYDSHUC0O,7685,458.45,812.37,CKKTVYIO
Y1FD33MHDU3I,2464,125.82,149.73,UMUZGJYV
1YWQ3089TB9D,4697,387.48,661.04,GTQPDUYW
1A7CFMG11BYL,4974,414.2,675.15,QYAHHFGX
D1NGNGW95FO2,1416,120.07,186.47,WCCTLAZO
FZVDC4UNM2JK,321,9.37,15.24,PIYDYPTC
N8BAVHDA74X8,1692,143.72,164.99,CKKTVYIO
5QP6UQU8TF27,1241,146.36,192.02,YSTSIUBO
XYWJ92EFPUDL,5630,377.0,657.49,DKAIAEQE
A2TPY3PND38X,5920,388.8,672.62,GLQAEOQF
W7NC77LHC75Z,6501,386.16,474.59,ADLRYBLM
GZLO29EB4EPS,5683,378.3,587.88,QNMUTIKH
IRRFH15F4RLK,2766,142.85,241.7,GTQPDUYW
UQZANQKR74NA,2088,122.52,181.33,UAXXAWZE
5PJW7YVGA7PW,1237,125.82,192.38,PWSIGSHS
WM2QA5C5LKRC,5479,353.85,557.67,RKYXKPPW
LGY57QQDZVE0,3950,407.45,566.76,MNFXITXS
XTDZMJ7QHQJW,3323,437.48,696.91,QLXEQSTG
A6PGDU9W7PNJ,2083,131.68,181.98,WWTYFSGK
L4T1KM1X1I73,1906,120.89,195.72,BMJSHBNA
VJC7QP0PVMPX,4113,450.02,687.18,MJDXCJML
0XD40E0S2PZ9,377,10.84,17.51,GCKGKIWD
SIDTZ9J8LP5A,7157,358.94,635.32,DKAIAEQE
HNQYQL3K3NBP,6375,426.46,699.39,QRUKFFOG
WLU1I9OYG3NB,3396,426.46,742.89,VEQQYGWH
6582E24M5LHB,5029,396.75,531.25,JPGLPLVP
R26SJAAK03FS,7602,445.82,728.47,BMJSHBNA
9L9UTH60EAAE,4887,367.93,662.64,BJCRNMST
FXJ0SFBHUP5A,6470,420.99,555.29,SPHMKEAN
43OCTG35CZGF,2449,93.02,154.79,MAPFZZBL
XCZAUZT4VGED,2397,120.89,179.88,OTXZMFOP
JHLM44T2JU9P,6199,374.4,643.97,BHZVNRON
FHIC46C8Q1MG,4767,399.41,583.54,BJCRNMST
S3R9GV742FI6,3219,377.0,485.58,YIQLDJPL
FI8L9WTH0X4B,1077,39.75,59.66,OBVMYZLI
4Y5A496D5MZ9,5506,431.95,529.14,OTXZMFOP
3NWJUI3MWYAQ,1164,124.99,190.86,LHEIBNGO
DI54MNI31UTG,3565,433.33,606.23,OTXZMFOP
ZSRC9ATMNZPQ,1720,143.72,190.57,QLXEQSTG
6LAIWBDKLJWB,39,2.22,3.77,LYAWRLFE
PE72LHEP7IVG,5078,407.45,658.85,JPGLPLVP
P9AJG9THXOHU,4785,387.48,487.84,WWTYFSGK
6CVXDJFL5Z2Z,2782,142.85,242.42,VEQQYGWH
1AJQ7PAHXU4Z,5581,434.71,512.09,AVSSCHIT
SCI0M3O7153O,5303,392.76,508.62,VNELHOLF
RZIHOOQF1BC2,6,0.5,0.7,YSTSIUBO
A199R7DM457F,5845,374.4,622.25,BYFCPELM
B3YG60JSM133,4359,443.03,569.74,YSTSIUBO
9JW7TERTVPAM,4908,379.61,609.27,XZAGPOCG
CF8O9QF3761E,628,33.28,41.37,LHEIBNGO
LTI9Y82EK7J0,2066,152.59,260.62,JPGLPLVP
L6JIKNYOUGHZ,7104,375.7,682.65,JPGLPLVP
F56T4WUWCQU6,4675,408.79,649.16,XKOHBPZZ
I92YK6QOIZ3O,448,33.76,60.67,AIRHKZKV
CUACVO8FDG45,6056,388.8,647.35,LDHDYTKW
M1O6QQTJ1O42,499,43.43,60.32,VEQQYGWH
1AD1UZ9U8CGG,3230,362.78,633.78,WJYMSRGC
A4CB4M2G9ZUW,7583,419.63,713.79,FHCSVNQP
HC7VJD0E7JNO,5680,426.46,745.88,YSTSIUBO
4BRKSARB8EE5,1197,121.7,188.51,LLNHNSKA
NG0OU0791779,6952,383.54,504.36,OPVLPGNP
DUZ388MOZEJH,4364,361.5,558.16,YVNOQMRE
WN353O0UGP4X,3554,404.76,603.5,JJLQZLAD
20P4126HP3Q2,6628,434.71,497.31,QXTXITXU
HWZV7UX5H02M,7249,351.32,402.96,YTVNVDEV
1U1RWWNWQ6N9,219,12.72,17.16,AIRHKZKV
4O00YS802P6Q,5666,390.12,497.79,XKOHBPZZ
OP5EKN9Z3BZS,5592,380.92,581.66,PWSIGSHS
QPJ746A5OBQM,6,0.34,0.46,NKEHPQEG
6J8AUVR2QYE3,7671,402.08,722.14,LYAWRLFE
YLM67I3VYTS5,1720,135.08,182.09,QNMUTIKH
5AC8PXI8V88B,572,50.04,73.41,CKKTVYIO
4N1EZ56C2CVX,5194,443.03,544.93,BHZVNRON
ZJ0TXKG2GJQU,1828,101.21,162.14,UAXXAWZE
OYQ3C8AVC3SE,6220,440.25,688.99,YTVNVDEV
YAY097XTR9J0,2160,103.5,144.38,BYFCPELM
V6BNG8IGPKD9,1567,131.68,154.59,PWSIGSHS
DIBVQZTZYUBZ,1603,105.03,144.94,ANNRTCUF
FJZGPULE9U2Y,2404,115.23,136.09,GCKGKIWD
802E0O3P8XCF,53,1.24,1.61,BHZVNRON
DBYW41TCLJ5C,6645,429.2,693.59,AIRHKZKV
L6B53G3A6WD2,6445,445.82,511.8,FHCSVNQP
20ZF2XM4W63C,1933,116.04,174.99,BYFCPELM
O3ZEOEFO3J7E,3902,411.49,454.7,ZBLEELUQ
GZCNW4Q4STKB,7644,411.49,517.65,OTXZMFOP
CQKH80HANWP2,4109,438.86,691.2,FHCSVNQP
GPC930I383LG,5654,384.85,434.5,QNMUTIKH
IDFB5WB4H5PT,6588,392.76,631.17,CSCXEACP
KIZEHAV1500C,5161,437.48,769.09,QRQOEZEA
13P3QFGYZQDC,6154,415.55,747.16,VDSSUUSE
TBOLEWTW4TQP,215,10.24,13.52,ANNRTCUF
OD2HIUIGBTIL,6559,431.95,780.1,PWSIGSHS
Y43PARC2FSUF,2218,118.45,181.7,XKOHBPZZ
SJDSA9C0GRQE,7236,351.32,665.05,YVNOQMRE
RTCGIL1M1NCC,456,36.71,51.39,AVSSCHIT
HG1UBYIVAE0O,3891,404.76,731.4,XWCDGFFS
R349X6RUK2L3,3521,457.04,863.35,LYAWRLFE
N3NSYLRRLA7X,994,39.24,46.15,QNMUTIKH
S0ELFQMXTR3Q,4070,395.42,436.54,OBVMYZLI
ZTP82DDI1HSQ,3073,419.63,653.36,VLGZVTVQ
G1I52S51FRIS,5092,451.42,637.41,WJYMSRGC
2874NAHTDPRJ,2636,133.37,153.64,ADMWFSCP
VTGA27FH4SU8,173,9.09,15.13,YICZBGZA
0HSOQ4O59QX2,4258,408.79,720.7,YIQLDJPL
3903XTGTOOYY,3735,469.81,759.21,JJLQZLAD
XYS81G5EBM6E,3643,437.48,642.22,NKEHPQEG
IM5IZKMLZKWP,125,3.81,4.22,XWCDGFFS
9G56F7HESXBP,6496,386.16,476.52,VEQQYGWH
YV079PRGAGK2,1568,114.44,200.16,ADMWFSCP
NKXDUGAGWV5V,3242,390.12,729.13,OEAJLFNF
QWX5AMVK2QMH,19,0.21,0.3,YSTSIUBO
3RNZTBU53ZYC,1476,124.99,140.49,MAPFZZBL
ZMMG49ULFH99,1218,131.68,171.32,QRQOEZEA
O762DX6FMU1I,4017,337.51,394.89,AIRHKZKV
3PIV3U4ODVBB,4763,387.48,643.99,QXTXITXU
XVXQJJFZZ7GK,3065,382.22,586.71,UAXXAWZE
IAE7OAGHT8OX,2333,118.45,178.39,LHEIBNGO
ECRUMAXE6ZNC,4424,414.2,509.47,FHCSVNQP
QJQVR9CIOI01,3586,341.26,380.85,YICZBGZA
5PMB7L5468GS,7552,406.1,722.86,QXTXITXU
M7L78AIX4OM1,2727,133.37,181.25,JJLQZLAD
WK62RGLFMTQU,165,11.14,15.32,YICZBGZA
A8CV2AD6YTAH,2380,109.69,183.4,WJYMSRGC
QIA3GIRYAF9U,3762,390.12,690.9,QLXEQSTG
QYK9535Y2G7P,2080,138.51,250.01,OPVLPGNP
R4TO4VWGIZ9P,1363,120.89,197.29,JJLQZLAD
E0HN1MQNLDJO,4201,415.55,708.93,BDEAFCNM
AWFJODRN9EMY,1081,37.21,63.48,ANNRTCUF
0XSCHCIYO3S9,6074,374.4,435.8,UNHSZJXF
5XKCWNSF52JJ,3157,371.8,610.12,ODOAPUPB
KTRDEBEBW743,4502,373.1,438.39,WWTYFSGK
KQG75LE8HKYK,6496,431.95,612.07,UMUZGJYV
JVDU6PUCBUQW,5669,386.16,692.77,OTXZMFOP
FWFX2TKI0BVM,411,40.79,52.25,MNFXITXS
VHYNZF2MGHP0,5576,440.25,800.37,ANNRTCUF
87AHWKFRMAWH,2290,118.45,168.2,RLZQMNWJ
OIURBRRE98UA,2410,116.04,149.92,RLZQMNWJ
N2VLOP6CP77N,992,38.22,67.11,ANNRTCUF
6D6N3V1YTSZS,4192,434.71,769.0,OPVLPGNP
J5AFGY276DLS,7159,362.78,494.83,JBBAJMPC
8U86CJ6QESXF,6255,434.71,705.1,CKKTVYIO
IYH4IJHDPSNE,3939,407.45,528.46,QLXEQSTG
SI9TE5M3XR8W,2722,107.35,160.7,QNMUTIKH
CZZXQ31LQZEX,5949,430.58,498.61,AVSSCHIT
B2SDRA66O1HK,1082,31.39,51.32,OBVMYZLI
J8OORX4SZHYJ,1978,133.37,197.39,PIYDYPTC
UEKWKT6ADRFW,5460,383.54,594.1,GLQAEOQF
1X1FZ628RE8I,5907,390.12,612.1,OTXZMFOP
DJQZXVFCD522,2135,135.08,194.25,LYAWRLFE
AZFXLPF8PL7E,2859,116.04,211.42,VNELHOLF
T6YSBMET0NAH,6514,395.42,526.3,UAXXAWZE
8K19IZ90B8E9,425,36.71,62.48,ADMWFSCP
A3MJSKB3IKIY,1887,122.52,193.58,BYFCPELM
ODO3KXKRHZE1,1616,123.34,207.7,YTVNVDEV
N14RP0OAYKFH,2069,127.48,214.17,BHZVNRON
HJIU6N0E2UV3,7650,371.8,678.16,OPVLPGNP
2BIMS600T1RG,4135,366.64,510.36,WCCTLAZO
OP6K5V0NWGNF,3335,380.92,558.05,GTQPDUYW
4Q3FZA5VM33J,883,34.73,56.92,FHCSVNQP
7EBG8O8RM177,224,15.06,19.83,LYAWRLFE
FDRUX3WTQWU0,3074,416.91,471.94,VDSSUUSE
X8FILUEXXPL0,432,38.22,44.68,QNMUTIKH
WZJFGES6RTS1,6471,415.55,771.68,PIYDYPTC
RX7HFEFU41DV,5877,444.43,715.53,AIRHKZKV
QKHORTB9FW37,4637,355.12,531.26,ANNRTCUF
WISAZOGEVM28,4538,431.95,718.76,MAPFZZBL
TQKLIAQPKNHW,372,15.4,23.36,PIYDYPTC
ZJUV01YIYW5X,5732,411.49,593.78,YTVNVDEV
U0BTM6WRR16Q,5730,441.64,650.98,WWTYFSGK
UWSNPEJ1DP6U,1160,116.04,149.58,MAPFZZBL
WP3UT6C80KBW,5019,412.84,633.3,MNFXITXS
M42POTFRZG7C,2802,116.04,131.47,QRQOEZEA
K1BO8FFQKAEH,6496,360.22,640.47,YVNOQMRE
SXRILZNDJ9FP,7070,402.08,646.14,YRTMLUBW
DVKLV7W3AG0X,3076,422.35,794.44,GLQAEOQF
NAZ5S2I88AVN,4398,394.09,584.83,PWSIGSHS
SE794MNQIA0Q,691,31.86,51.04,JJLQZLAD
24NDTYDPENMJ,2665,142.85,192.85,WJXPUKVV
U4PI4M9HUV29,7219,414.2,457.28,FHCSVNQP
RTH8KIQP1W23,1690,129.99,209.28,JFPKCFFP
NJZBD2V8ST2J,1862,132.53,220.4,PIYDYPTC
44XDEQ312ECT,2087,112.85,187.9,OTXZMFOP
Z580Z697VS8L,4648,378.3,621.55,QNMUTIKH
XDBU3OHOPXV6,4559,386.16,679.64,MAPFZZBL
ETY89HZ0VCMM,1096,155.29,197.37,YICZBGZA
1Q4FZ2TJAY2F,1940,120.07,219.73,BHZVNRON
KQ992S0GAZDL,5576,420.99,659.27,PWYISQQQ
UR907NZHJJUK,5123,464.12,853.05,CSCXEACP
OH41O5PVS77F,7436,408.79,696.17,BYFCPELM
VD4G9BB3YJ65,6330,360.22,502.51,BYFCPELM
4IX2J3BG7CJ6,2910,124.99,183.36,MJDXCJML
73AO2HFQG6HO,6071,399.41,689.38,QRUKFFOG
FT6XDGRLCKZF,5021,390.12,725.23,LYAWRLFE
54ZCRQCIN5CQ,4041,375.7,673.25,PWSIGSHS
KDIW0ZVF5UED,4433,440.25,826.79,BMJSHBNA
Z6S1YIGABN70,691,46.69,57.01,TOEBDRFA
1A4PUSGMLSK8,3368,444.43,577.31,PCKHXFGY
A96HRTU3LSDI,2507,124.17,160.68,JPGLPLVP
6KXM2EFGS4HT,1332,121.7,226.12,SPSRJXRS
PIP1IM9AKKHP,2336,122.52,210.37,ZBLEELUQ
QDNQ53FCLU80,5893,386.16,442.15,OTXZMFOP
V5R5NOV6WFW5,4320,429.2,478.56,WJYMSRGC
QKE5AK0B6WX8,4906,379.61,523.48,RKYXKPPW
ILE7LXVJ4MEO,5534,427.83,503.56,QRUKFFOG
1YTCWP1ZYPO9,1397,130.84,147.85,UMUZGJYV
XJ7O2XEPNAAH,1997,135.08,237.88,QNMUTIKH
341FVSUZQH74,66,3.81,4.59,VNELHOLF
CYWDPX780IDX,3557,379.61,546.64,ANNRTCUF
5P0QI3FZC524,4887,391.44,473.25,RKYXKPPW
NUA9M7YQX6RH,4306,418.27,730.72,QNMUTIKH
4LGAANAWSGRN,1468,137.65,190.51,CKKTVYIO
IERMRX9MI76W,3266,455.63,807.83,MJDXCJML
ZKKW39FORX6M,6589,414.2,628.34,VEQQYGWH
EGHWKP85DVW3,3892,412.84,780.68,JBBAJMPC
QHK3N4DYJIRM,2527,129.16,175.79,SPSRJXRS
T658W6ALWX7U,853,30.92,56.83,RKYXKPPW
VS20L49GV2ED,835,37.21,62.7,SPDOOGFE
XOCC2XAAWK4M,3410,464.12,510.53,VLGZVTVQ
M8RQW614FQDZ,4205,441.64,805.55,ANNRTCUF
ZI24VT4ROD8K,3857,408.79,537.97,UAXXAWZE
G2KEE2FQYHA6,1010,48.92,64.09,XWCDGFFS
D1YKFPNRFRSP,1992,140.24,223.82,UNHSZJXF
TYBDWKUXUDHN,5702,367.93,664.85,VLGZVTVQ
0AOLD8X7NQ2E,1634,134.22,240.52,YVNOQMRE
2OVW0VD4251V,2517,135.93,164.07,IOTLFICR
S68B455GUWSO,5863,443.03,567.96,GCKGKIWD
Y7PVABGTUYUN,4399,415.55,472.06,VDSSUUSE
PG5Z6WB8BQCB,7351,396.75,677.65,SPDOOGFE
07XU56W69YIQ,2116,128.32,235.08,LYAWRLFE
3UZU090EV1UH,4526,364.07,567.95,UAXXAWZE
K874KQC5PQVG,3679,371.8,638.38,BJCRNMST
5AT24LZN06FX,2098,132.53,227.82,YSTSIUBO
M5ANDNONGVMQ,1668,124.99,152.61,QNMUTIKH
PMUDODEMF1QG,7524,414.2,690.47,OEAJLFNF
KZASCAHY5F3H,2429,124.99,189.98,FHCSVNQP
0BH1HDZ3FEJS,2016,120.89,167.19,PWYISQQQ
CE0UZFBPFIU4,5045,452.82,699.61,FHCSVNQP
V008ONFZFUPE,7394,369.22,632.1,FHCSVNQP
P962CVUIL1OE,1180,129.16,227.06,MAPFZZBL
24ERI9A1VO2G,6415,429.2,590.58,VEQQYGWH
GGG31X40ARNL,7666,386.16,659.56,NKEHPQEG
7EDPMBD2M303,4980,399.41,509.65,ZBLEELUQ
VKNZ99Y91QKG,3785,383.54,454.11,XWCDGFFS
R5IVRX16X5RK,2970,126.65,170.85,SPDOOGFE
337S5K85K5VJ,3039,423.72,713.54,QNMUTIKH
TM96V8YE2DH5,5667,382.22,717.81,NKEHPQEG
IMYBKODYE5W0,1995,135.93,237.06,ODOAPUPB
KL0H0M12FT4O,6592,390.12,585.96,GCKGKIWD
R11POIZCBM84,5483,420.99,678.21,WJYMSRGC
UGN1QOGFH5V2,6876,380.92,679.18,YSTSIUBO
6HUTK8C0JWXF,4644,392.76,667.3,VLGZVTVQ
KM88I6BPC3II,4294,383.54,487.86,CSCXEACP
6PWLBRYMVRSE,2518,129.16,198.39,GTQPDUYW
NF32HL9LNWS2,5377,380.92,531.38,LLNHNSKA
X0CDHB2WZ683,2894,127.48,192.24,ODOAPUPB
LLDW2BDA3QCC,147,1.77,3.31,IOTLFICR
OKNY8P8JQBPT,1295,134.22,215.02,BDEAFCNM
ZF8385AWQY4A,1367,114.44,210.23,SPSRJXRS
H9VC3LHBYVJC,2698,120.89,170.33,SPDOOGFE
BE08YZZ384GA,498,30.92,55.19,XGCBTBYN
QEB04FCOD3XN,3636,386.16,437.52,XWCDGFFS
U8KW9Z93Z2Z3,6103,434.71,800.3,QLXEQSTG
ML73HFJCFN6X,5414,459.87,607.95,RKYXKPPW
SJB4XWOG556Y,2667,121.7,218.33,SPSRJXRS
SDWK8BEAWRWZ,535,37.21,66.9,WJYMSRGC
YMYYUHRXMZ65,7585,415.55,602.13,ODOAPUPB
UYD5KC628R5B,7378,406.1,503.56,MNFXITXS
VTAN883IOF31,4196,367.93,642.04,ADLRYBLM
16FMZE6W70RP,6176,398.08,693.46,PWSIGSHS
JPXICUBK6Q2L,497,32.8,44.25,AIRHKZKV
GKHIMKBO43KV,5391,431.95,666.07,OTXZMFOP
QXPPRB9EJGWV,319,12.39,17.33,GTQPDUYW
T3DUVXNOL8IL,4983,437.48,566.54,OEAJLFNF
I9MR99VLX4TF,921,36.71,64.98,IOTLFICR
793R00MJOMEZ,3245,402.08,615.58,MNFXITXS
AZULH961MT6M,7384,386.16,574.61,JFPKCFFP
YF8GLQCY8QQ4,4316,399.41,714.15,YIQLDJPL
YZ1JBCHZNNWL,3600,358.94,443.29,BHZVNRON
97ZL09484BYB,5386,423.72,577.11,MAPFZZBL
BVCINKOJ74E8,3284,399.41,751.29,ADMWFSCP
0SNIETXYRJCK,3893,370.51,656.91,PIYDYPTC
ZR7WJEOS8QDN,6576,454.23,513.28,WCCTLAZO
U7ANWI35RSLG,7690,411.49,463.75,OPVLPGNP
WXMTPMNVQJYD,29,1.11,1.44,VNELHOLF
4NGZJX15IPWC,7505,377.0,460.69,BJCRNMST
8L2K5OULUN9G,86,4.63,8.28,WJYMSRGC
QHZMHUU7IXP1,374,9.37,11.98,WCCTLAZO
MQHNTK0TCCFT,6038,390.12,709.24,LDHDYTKW
YV6AH03F4U3O,7662,379.61,483.62,VEQQYGWH
ZB3BKHIQQK66,2660,126.65,156.79,MNFXITXS
C0EK61F5Y529,4354,378.3,612.85,XZAGPOCG
XEMUZOQWZJO8,681,39.75,58.63,PWYISQQQ
51BI97FLKRKX,6149,403.42,578.91,QLXEQSTG
XDAYUFOU0PYE,7764,437.48,672.84,YTVNVDEV
RTZS0I0MGA2B,3188,343.76,423.17,ADMWFSCP
X6EDE685NMCT,6006,410.14,602.91,OPVLPGNP
MLA1C7KVHI2G,2138,116.04,137.97,BMJSHBNA
WRXMZIGKZH96,508,53.49,63.92,ODOAPUPB
G0GJNYOTCNC1,7415,408.79,633.22,IOTLFICR
GQ2KLL469NDW,6855,411.49,708.17,PWSIGSHS
CIHCW5RXT2MY,6596,387.48,530.46,DKAIAEQE
EKVBLQV87YKV,1872,123.34,213.13,QYAHHFGX
KYFTU5ACOGZW,7144,450.02,581.43,UNHSZJXF
133VHYNYVEME,7695,396.75,485.62,LLNHNSKA
MY1VPHRX28QS,3186,437.48,568.72,PIYDYPTC
5GNG294C0J4B,357,12.72,19.31,WJXPUKVV
6GFYVB5OXKYR,5966,454.23,639.56,IOTLFICR
QGRRL0TCN9KO,5886,427.83,748.7,MDZQSKXO
H0XUV4ZA61SH,7434,410.14,755.48,OEAJLFNF
LNS0R4K7KV6L,478,40.27,63.26,OTXZMFOP
9RFL62TEJKNR,5430,468.38,581.73,QRUKFFOG
CTPEZSQR8BCC,5540,412.84,488.8,JBBAJMPC
740VB3TIR6X9,2951,115.23,196.24,GTQPDUYW
WFB7E48IX7EP,770,35.71,44.67,ADLRYBLM
EPGSYGVE3WZW,7056,391.44,652.92,QRUKFFOG
MWU3GZNZ6AI4,7158,407.45,531.72,OBVMYZLI
8JDGWJ7OWOVW,4049,403.42,525.25,MDZQSKXO
8NZVEQXD9W7X,7245,427.83,720.89,ADMWFSCP
ON0HO0AMD70S,6435,386.16,725.98,WJXPUKVV
7S8YCNC5HHJ8,6402,347.53,516.78,CSCXEACP
55ZKYD0IEF3H,4925,374.4,597.17,NKEHPQEG
JMUZQJBFICRW,4040,458.45,691.34,GTQPDUYW
UDLAI61BKN0X,2083,126.65,221.38,BDEAFCNM
MEY6W5S85X2M,6349,356.4,621.92,SPDOOGFE
6FUN8MCDVVKU,2728,117.64,203.16,BYFCPELM
DQPFSWBDXUDY,4742,347.53,503.92,YICZBGZA
L4NFUM3EADZM,7340,395.42,442.87,LYAWRLFE
5VJ2P57AEAZ4,6781,369.22,557.52,JJLQZLAD
I0Q2943ZTPJN,2455,112.05,176.03,WJXPUKVV
VBE3JZTMY7WZ,390,8.26,15.15,BHZVNRON
IYTALYGLQVH7,2654,128.32,221.48,UMUZGJYV
22SO3WRO8FHL,404,40.79,66.85,PCKHXFGY
07O55UCGTBIC,185,13.37,23.64,WJXPUKVV
H50LOXG0QC89,415,37.71,66.97,QNMUTIKH
2AY9W4TZ4QVT,3947,369.22,537.95,XKOHBPZZ
AMBZGX2A0MG9,7662,441.64,488.45,ADLRYBLM
XRA1TGAT88OM,1463,129.99,210.06,PWYISQQQ
618ZWWMSYYYE,6570,361.5,480.8,XZAGPOCG
EDW9S6TNB6Q6,6036,418.27,696.84,FHCSVNQP
J5BSVZD2UVJ5,4238,395.42,578.5,VDSSUUSE
8C6PVD7YB61I,7230,394.09,515.08,BDEAFCNM
GBWXPG7CWK9T,2564,119.26,202.5,JFPKCFFP
12IRO7AEHIW0,376,18.68,23.2,OBVMYZLI
GP2S4T6T8P29,900,50.04,92.12,XZAGPOCG
QOVB2AA2YY4G,1323,126.65,193.27,BMJSHBNA
KTPKMT5CI8FZ,6178,419.63,626.93,YTVNVDEV
T8HMQCSTXG26,4388,416.91,569.92,QLXEQSTG
NKGQG3YVPAG7,6591,370.51,587.63,MNFXITXS
EBZU84QM402P,6636,407.45,622.18,WJXPUKVV
QYJY07H8RMYV,1013,35.71,50.14,VDSSUUSE
YNOPOX9UONPX,6270,364.07,612.73,TOEBDRFA
L2KCGZO8EHCQ,7205,400.75,665.24,QRUKFFOG
5RXA6I434NTX,3017,402.08,516.67,XGCBTBYN
L4KZJM3QM1NP,5483,407.45,455.12,YIQLDJPL
E59TNUK1YLCN,3582,452.82,507.61,UNHSZJXF
OT6Z2L6MSFJP,6938,419.63,490.97,CKKTVYIO
IXLSQRP1254Y,7657,371.8,619.42,IOTLFICR
DP04Z6RP848X,6185,479.83,765.81,VDSSUUSE
N22AHN617CD6,5942,427.83,686.67,GLQAEOQF
LQFLZ8PHDA0Y,6039,343.76,629.77,AIRHKZKV
8JY5O4OMOQ5U,2181,137.65,151.83,YTVNVDEV
W8HV6A32R9VB,6209,347.53,637.37,OTXZMFOP
7HWSVOVN2CI2,2337,116.84,146.87,ADMWFSCP
5HSHII0GKQNI,2829,129.16,205.75,ODOAPUPB
K9VDU8CYUNEP,3645,402.08,483.7,QRUKFFOG
Z40SQD6DMU17,7550,402.08,509.44,UAXXAWZE
2782MWAEKSSJ,2259,109.69,194.04,RLZQMNWJ
OEZ6ADPI180R,3150,375.7,679.64,WJYMSRGC
ZFAXYP8QE4UZ,6024,403.42,740.68,FHCSVNQP
RVQ9G4EKCP9V,2242,115.23,148.19,OTXZMFOP
SPBPTBMY9Y70,5583,387.48,636.24,YIQLDJPL
VVUEBGN7MR5J,7767,392.76,609.56,AVSSCHIT
X4DGJM5JS6G0,5880,422.35,600.16,XKOHBPZZ
YW2W014CE1OC,3372,350.05,398.71,AIRHKZKV
EWKUKOBYE3R6,6135,350.05,494.62,SPHMKEAN
NZ23VUB34731,2526,126.65,172.62,QRQOEZEA
64QWJMS2CN3W,927,32.33,55.51,YRTMLUBW
HRS1OZY3AU0Z,4528,377.0,606.97,IOTLFICR
O33NBXNDLRZG,5251,447.22,521.01,OTXZMFOP
L93QH88NCYKX,5742,394.09,452.81,ADLRYBLM
RIVW399HKPZK,6787,387.48,544.41,XGCBTBYN
